movieId,title_x,genres,matched_title,title_y,popularity,keywords,release_date
73211,Pontypool (2008),Horror|Thriller,Plot 28,Plot 28,0.6,,2008-02-28
73266,Youth in Revolt (2009),Comedy|Drama|Romance,Youth in Revolt,Youth in Revolt,11.684,california-based on novel or book-trailer park-coming of age-duringcreditsstinger,2009-09-11
73266,Youth in Revolt (2009),Comedy|Drama|Romance,Youth in Revolt,Youth in Revolt,0.841,,1938-07-21
73266,Youth in Revolt (2009),Comedy|Drama|Romance,Youth in Revolt,Youth in Revolt,0.6,,1938-07-21
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,Drona 2010,Drona 2010,1.35,,2010-01-27
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,Drona 2010,Drona 2010,1.179,,2010-01-27
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama,Hachi: A Dog's Tale,Hachi: A Dog's Tale,42.584,loyalty-human animal relationship-pet-friendship-friends-family relationships-dog-newspaper reporter-family dog-waiting-pets,2009-06-08
73319,Leap Year (2010),Comedy|Romance,Leap Year,Leap Year,30.974,taxi-wales-marriage proposal-airplane-road trip-wedding ring-wedding-proposal-cardiologist-ireland-cliffs-opposites attract-odd couple,2010-01-08
73319,Leap Year (2010),Comedy|Romance,Leap Year,Leap Year,6.037,eroticism-crying-brutality,2010-05-17
73319,Leap Year (2010),Comedy|Romance,Leap Year,Leap Year,1.638,slapstick comedy-silent film-heir,1924-01-11
73319,Leap Year (2010),Comedy|Romance,Leap Year,Leap Year,1.341,,1916-05-22
73319,Leap Year (2010),Comedy|Romance,Leap Year,Leap Year,0.841,,1932-10-11
73319,Leap Year (2010),Comedy|Romance,Leap Year,Leap Year,0.6,,1916-05-22
73321,"Book of Eli, The (2010)",Action|Adventure|Drama,The Book of Eli,The Book of Eli,42.478,bible-post-apocalyptic future-dystopia-chaos-faith-survival-gunfight-blind-brutality-cannibal-combat-2040s-carnage,2010-01-11
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery,The Girl Who Kicked the Hornet's Nest,The Girl Who Kicked the Hornet's Nest,14.274,hacker-hospital-pedophile-newspaper man-threat-millennium,2009-11-27
73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama,The Great Circus Parade 2009,The Great Circus Parade 2009,0.6,,2009-07-12
73386,Staten Island (2009),Crime|Drama,Staten Island,Staten Island,9.628,,2009-02-07
73386,Staten Island (2009),Crime|Drama,Staten Island,Staten Island,1.96,,2007-06-06
73386,Staten Island (2009),Crime|Drama,Staten Island,Staten Island,0.6,woman director-short film,1978-05-01
73386,Staten Island (2009),Crime|Drama,Staten Island,Staten Island,0.6,,2007-06-06
73431,"Maiden Heist, The (2009)",Comedy|Crime,The Maiden Heist,The Maiden Heist,8.04,sculpture-theft-security guard,2009-05-09
73488,Blood: The Last Vampire (2009),Action|Horror|Thriller,Blood: The Last Vampire,Blood: The Last Vampire,13.286,vampire-military base-jeep-vampire hunter (slayer)-murder-anime,2000-11-18
73488,Blood: The Last Vampire (2009),Action|Horror|Thriller,Blood: The Last Vampire,Blood: The Last Vampire,12.148,vampire-army-post war,2009-04-02
73499,MacGyver: Lost Treasure of Atlantis (1994),Action|Adventure,MacGyver: Lost Treasure of Atlantis,MacGyver: Lost Treasure of Atlantis,7.679,atlantis-volcano-archeology-hidden treasure,1994-05-14
73501,Pekka ja Pätkä Suezilla (1958),Comedy,Pekka ja Pätkä Suezilla,Pekka ja Pätkä Suezilla,0.711,based on comic,1958-04-25
73515,Bart Got a Room (2008),Comedy|Romance,Bart Got a Room,Bart Got a Room,4.318,date-high school-prom,2008-04-25
73569,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime,"Prince: Live At Paisley Park - December 31, 1987","Prince: Live At Paisley Park - December 31, 1987",1.4,,1987-12-31
73676,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama,Robin-B-Hood,Robin-B-Hood,19.649,kidnapping,2006-09-28
73681,"Concert, Le (2009)",Comedy|Drama,Toppers in Concert 2009,Toppers in Concert 2009,0.6,concert,2009-08-26
73741,Ninja (2009),Action|Crime|Drama|Thriller,Ninja,Ninja,20.13,martial arts-ninja-gaijin-kunoichi,2009-10-22
73741,Ninja (2009),Action|Crime|Drama|Thriller,Ninja,Ninja,0.6,,
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,Astérix at the Olympic Games,Astérix at the Olympic Games,24.441,competition-greece-colosseum-olympic games-emperor-magic-horse-roman-wild boar-governance-based on comic,2008-01-30
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller,The Dungeon Masters,The Dungeon Masters,1.854,larp,2008-09-08
73822,Meantime (1984),Comedy|Drama,Le Mans 1984 Review,Le Mans 1984 Review,0.6,,1984-09-01
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,Rudolph the Red-Nosed Reindeer,Rudolph the Red-Nosed Reindeer,18.02,holiday-winter-santa claus-misfit-snowman-stop motion-reindeer-north pole-christmas-rudolph,1964-12-06
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,Rudolph the Red-Nosed Reindeer,Rudolph the Red-Nosed Reindeer,2.568,santa claus-snowstorm-christmas tree-reindeer-north pole-blizzard-christmas-short film,1948-11-11
73858,"Dennis the Menace Christmas, A (2007)",Comedy,A Dennis the Menace Christmas,A Dennis the Menace Christmas,10.7,holiday-angel-neighbor-bully-christmas,2007-11-13
73876,Undisputed II: Last Man Standing (2006),Action|Crime|Drama,Undisputed II: Last Man Standing,Undisputed II: Last Man Standing,45.1,jail,2006-04-11
73881,3 Idiots (2009),Comedy|Drama|Romance,3 Idiots,3 Idiots,36.114,suicide-suicide attempt-college-musical-slapstick comedy-friends-engineering-coming of age-subjective camera,2009-12-23
73929,Legion (2010),Action|Fantasy|Horror|Thriller,Legion,Legion,72.787,angel-diner-religion-apocalypse-demon-desert,2010-01-21
73929,Legion (2010),Action|Fantasy|Horror|Thriller,Legion,Legion,4.911,,1998-04-18
74075,Stan Helsing (2009),Comedy|Horror,Stan Helsing,Stan Helsing,22.75,halloween-slapstick comedy-parody-duringcreditsstinger,2009-10-27
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,58.917,london england-sibling relationship-flying-becoming an adult-magic-bravery-fairy-mermaid-villain-child hero-peter pan-musical-pirate gang-pirate-native peoples,1953-02-05
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,38.132,flying-liberation-fairy-crocodile-peter pan-pirate gang-mermaid-pirate-based on children's book-fantasy world-pirate ship,2003-12-18
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,6.184,peter pan-musical-based on play or musical,1976-12-12
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,5.417,,1988-01-01
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,3.233,peter pan-pre-unix,1924-12-29
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,3.179,based on play or musical-live broadcast-broadway musical,1955-03-07
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,1.801,fairy tale,1987-06-01
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,1.701,musical,1960-12-08
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,1.683,broadway-filmed theater,2000-10-10
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,1.4,fairy-peter pan-growing up-pirates,1956-01-09
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,0.6,,1997-01-01
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,0.6,,2018-09-20
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,0.6,,1962-01-01
74089,Peter Pan (1960),Children|Fantasy|Musical,Peter Pan,Peter Pan,0.6,,
74095,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,Wicked City,Wicked City,15.481,sadism-demon-adult animation,1987-04-19
74095,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,Wicked City,Wicked City,2.093,marseille france-sailor,1949-11-16
74095,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,Wicked City,Wicked City,0.6,,1998-01-01
74095,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,Wicked City,Wicked City,0.6,,
74154,When in Rome (2010),Comedy|Romance,When in Rome,When in Rome,12.341,new york city-rome italy-love-romantic comedy-duringcreditsstinger,2010-01-29
74154,When in Rome (2010),Comedy|Romance,When in Rome,When in Rome,9.68,rome italy-summer-twins-fashion-summer job,2002-11-26
74154,When in Rome (2010),Comedy|Romance,When in Rome,When in Rome,0.959,rome italy,1952-05-11
74154,When in Rome (2010),Comedy|Romance,When in Rome,When in Rome,0.6,,2020-06-25
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,Deliver Them from Evil: The Taking of Alta View,Deliver Them from Evil: The Taking of Alta View,0.6,,1992-04-28
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,33.599,ocean-florida-autism-key-yacht-ship-ghost ship-murder-time loop-storm-single mother-axe murder-caribbean sea-ax,2009-10-16
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,3.05,,2007-10-01
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,1.583,,2021-05-29
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,1.53,,2010-06-26
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,1.46,,2009-11-19
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,1.4,woman director,2014-02-26
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,1.4,,2020-11-15
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,1.183,,2009-11-19
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,1.095,love triangle-dancer-jealousy,1994-01-01
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,0.909,,1967-01-02
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,0.804,,
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,0.6,slovenia,1991-12-30
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,0.6,,
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,0.6,,1989-01-01
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Triangle,Triangle,0.6,,1990-01-01
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,I Love You Phillip Morris,I Love You Phillip Morris,11.938,miami florida-judge-small town-con man-fraud-insurance fraud-car crash-jail-gay interest-lgbt-white collar criminal-1990s-gay-gay relationship,2009-01-18
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,Anne of Green Gables: The Sequel,Anne of Green Gables: The Sequel,10.597,miniseries,1987-05-19
74324,Temple Grandin (2010),Drama,Temple Grandin,Temple Grandin,12.026,autism-boston massachusetts-veterinarian-biography-new hampshire-slaughterhouse-university-livestock,2010-02-06
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,"Captain Newman, M.D.","Captain Newman, M.D.",3.731,captain-hospital-doctor,1963-12-25
74370,"House of the Devil, The (2009)",Horror|Thriller,The House of the Devil,The House of the Devil,10.085,ritual-pizza-cult-pay phone-human sacrifice-pentagram-eclipse-witchcraft-occult-ceremony-satanic ritual-1980s-gravestone,2009-10-30
74450,Valentine's Day (2010),Comedy|Romance,Valentine's Day,Valentine's Day,21.529,married couple-florist-kiss-single-romantic comedy-los angeles california-valentine's day-multiple storylines-aftercreditsstinger-duringcreditsstinger,2010-02-10
74450,Valentine's Day (2010),Comedy|Romance,Valentine's Day,Valentine's Day,2.656,,1959-10-26
74450,Valentine's Day (2010),Comedy|Romance,Valentine's Day,Valentine's Day,1.092,,2008-07-06
74450,Valentine's Day (2010),Comedy|Romance,Valentine's Day,Valentine's Day,0.666,,2008-07-06
74450,Valentine's Day (2010),Comedy|Romance,Valentine's Day,Valentine's Day,0.661,valentine's day-jean matthew,2021-02-14
74450,Valentine's Day (2010),Comedy|Romance,Valentine's Day,Valentine's Day,0.6,,2017-01-01
74452,"Wolfman, The (2010)",Horror|Thriller,The Wolfman,The Wolfman,50.758,parent child relationship-victorian england-remake-curse-rural area-werewolf-flesh,2010-02-10
74452,"Wolfman, The (2010)",Horror|Thriller,The Wolfman,The Wolfman,1.624,short film,1999-10-31
74452,"Wolfman, The (2010)",Horror|Thriller,The Wolfman,The Wolfman,1.16,short film,1999-10-31
74458,Shutter Island (2010),Drama|Mystery|Thriller,Shutter Island,Shutter Island,48.778,based on novel or book-island-hurricane-investigation-psychiatric hospital-u.s. marshal-conspiracy theory-psychological thriller-whodunit-neo-noir-1950s,2010-02-14
74508,Persuasion (2007),Drama|Romance,Persuasion,Persuasion,19.166,england-based on novel or book-marriage-female protagonist-period drama-jane austen,2022-07-01
74508,Persuasion (2007),Drama|Romance,Persuasion,Persuasion,12.847,love triangle-poetry-captain-navy-love,2007-04-01
74508,Persuasion (2007),Drama|Romance,Persuasion,Persuasion,11.855,based on novel or book-captain-napoleonic wars-old flame-admiral,1995-05-01
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,The Girl Who Played with Fire,The Girl Who Played with Fire,13.353,journalist-hacker-new identity-investigation-friendship-domestic abuse-arson-sex trafficking-millennium-soviet defector,2009-09-18
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,77.448,based on novel or book-monster-greek mythology-dyslexia-god-poseidon  -lightning bolt-fantasy world-demigod-based on young adult novel,2010-02-01
74532,Cop Out (2010),Action|Comedy|Crime,Cop Out,Cop Out,13.301,new york city-money laundering-daughter-police-undercover cop-locked in trunk of car-baseball card-wedding-police officer-duringcreditsstinger,2010-02-26
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,The Ghost Writer,The Ghost Writer,12.612,london england-cia-based on novel or book-war crimes-massachusetts-politics-author-martha's vineyard,2010-02-12
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,The Ghost Writer,The Ghost Writer,1.4,failed tv pilot,1990-08-15
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,The Ghost Writer,The Ghost Writer,0.876,,1983-11-12
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,The Ghost Writer,The Ghost Writer,0.62,failed tv pilot,1990-08-15
74553,"Secret of Kells, The (2009)",Animation|Fantasy,The Secret of Kells,The Secret of Kells,14.01,mythology-viking-barbarian-underwater-trapped-sea monster-woman director-irish folklore-9th century-celtic mythology,2009-02-09
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,The Spy Next Door,The Spy Next Door,23.861,duringcreditsstinger,2010-01-15
74624,Agora (2009),Adventure|Drama|Romance,Democrazya 2009,Democrazya 2009,0.6,,2009-01-21
74647,Motherhood (2009),Comedy,Motherhood,Motherhood,7.546,mother role-blog-woman director,2009-01-21
74647,Motherhood (2009),Comedy,Motherhood,Motherhood,0.804,social documentary-disability,
74647,Motherhood (2009),Comedy,Motherhood,Motherhood,0.6,,2019-11-03
74647,Motherhood (2009),Comedy,Motherhood,Motherhood,0.6,,1960-05-26
74647,Motherhood (2009),Comedy,Motherhood,Motherhood,0.6,,1972-01-01
74647,Motherhood (2009),Comedy,Motherhood,Motherhood,0.6,,2016-05-12
74647,Motherhood (2009),Comedy,Motherhood,Motherhood,0.6,,2020-10-27
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,District 13: Ultimatum,District 13: Ultimatum,22.215,prison-corruption-street gang-martial arts-ghetto-chase-delinquency-parkour-sequel-prison escape-shootout-drug dealing-fighting-duringcreditsstinger-hand to hand combat,2009-02-18
74677,"Yes Men Fix the World, The (2009)",Documentary,The Yes Men Fix the World,The Yes Men Fix the World,4.999,,2009-01-18
74683,Mike Bassett: England Manager (2001),Comedy,Mike Bassett: England Manager,Mike Bassett: England Manager,4.128,sports-satire-football (soccer),2001-09-28
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,The Crazies,The Crazies,28.28,biological weapon-cover-up-remake-madness-psychosis-duringcreditsstinger-virus,2010-02-26
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,The Crazies,The Crazies,9.951,pennsylvania usa-small town-biological weapon-quarantine-murder-disease-scientist-epidemic-death-military police-virus-plague-germ warfare,1973-03-16
74688,Dear John (2010),Drama|Romance|War,Dear John,Dear John,17.059,based on novel or book-army-love-romance-u.s. soldier,2010-02-04
74688,Dear John (2010),Drama|Romance|War,Dear John,Dear John,2.905,,1964-11-23
74688,Dear John (2010),Drama|Romance|War,Dear John,Dear John,1.4,missionary-mormon-latter day saints-mormonism,2004-01-01
74688,Dear John (2010),Drama|Romance|War,Dear John,Dear John,1.12,,1988-01-01
74688,Dear John (2010),Drama|Romance|War,Dear John,Dear John,0.843,,2010-06-18
74688,Dear John (2010),Drama|Romance|War,Dear John,Dear John,0.6,missionary-mormon-latter day saints-mormonism,2004-01-01
74696,Last Train Home (2009),Documentary|Drama,Last Train Home,Last Train Home,3.266,china-home-train,2009-06-06
74696,Last Train Home (2009),Documentary|Drama,Last Train Home,Last Train Home,2.16,coming of age-train-dog,1989-11-30
74696,Last Train Home (2009),Documentary|Drama,Last Train Home,Last Train Home,1.342,,2008-12-15
74696,Last Train Home (2009),Documentary|Drama,Last Train Home,Last Train Home,0.6,,2008-12-15
74696,Last Train Home (2009),Documentary|Drama,Last Train Home,Last Train Home,0.6,,2016-07-27
74698,Tooth Fairy (2010),Comedy|Fantasy,Tooth Fairy,Tooth Fairy,27.867,fairy-ice hockey-tooth fairy-tooth-duringcreditsstinger-wings,2010-01-14
74698,Tooth Fairy (2010),Comedy|Fantasy,Tooth Fairy,Tooth Fairy,5.548,tooth fairy-teeth-evil,2019-04-30
74698,Tooth Fairy (2010),Comedy|Fantasy,Tooth Fairy,Tooth Fairy,3.733,,2017-09-21
74698,Tooth Fairy (2010),Comedy|Fantasy,Tooth Fairy,Tooth Fairy,3.395,,2017-09-21
74698,Tooth Fairy (2010),Comedy|Fantasy,Tooth Fairy,Tooth Fairy,0.6,,
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,Chick Corea & Return To Forever 1972,Chick Corea & Return To Forever 1972,0.6,electric jazz,1972-12-31
74750,[REC]² (2009),Horror|Thriller,[REC]²,[REC]²,14.296,religion and supernatural-blood sample-occult-gas mask-night vision-freezer-found footage,2009-09-15
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,22.945,loss-grief-dead child-animal abuse-short film,2012-01-01
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,11.251,wish-miscarriage-family-reality vs fantasy-wish fulfillment-child-patricide,2019-09-12
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,10.793,american football-infidelity-friends-slice of life-drug pusher-relationship-love affair-cult film-gold digger,2003-06-27
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,7.489,loss-grief-dead child-animal abuse-short film,2012-01-01
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,2.342,room-disabled,2006-01-01
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,2.251,,1992-04-22
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.928,,2019-06-21
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.913,ghost-short film,2014-10-24
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.863,short film,2020-09-16
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.674,found footage,2012-01-01
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,,2009-10-16
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,short film,1967-12-31
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,,1992-05-10
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,flashback-black and white-piano-short film,2001-04-03
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,,1967-12-29
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,,1959-01-01
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,,2021-08-22
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,,2021-07-05
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,,2017-06-20
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,serial killer-short film,2017-01-04
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,short film,
74754,"Room, The (2003)",Comedy|Drama|Romance,The Room,The Room,0.6,,2022-01-31
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,53.119,based on novel or book-queen-fantasy world-live action remake-based on young adult novel,2010-03-03
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,42.305,cat-dream-queen-heart-nothing-tea party-based on young adult novel,1951-07-28
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,15.471,rabbit-tea party-based on young adult novel,1999-02-28
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,6.383,cat-baby-garden-key-white rabbit-silent film-short film-alice in wonderland,1903-10-17
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,5.657,based on young adult novel,1933-12-18
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,5.176,rabbit-tea party-based on young adult novel,1966-12-26
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,3.913,rabbit-tea party,1949-05-13
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,3.615,based on young adult novel-burbank,1988-01-01
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,3.518,based on novel or book-sleep-mad-bedtime story,1981-01-31
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,3.218,rabbit-tea party,1949-05-13
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,1.867,,1995-07-30
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,1.521,based on novel or book-dream-rabbit-silent film-fantasy world,1915-01-15
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,1.501,,2010-01-01
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,1.4,,1955-10-22
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,1.244,,2010-01-01
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,1.132,based on young adult novel,1986-01-05
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,0.991,,1931-09-20
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,0.87,based on novel or book-based on play or musical-broadway show-filmed play-filmed theater-alice in wonderland,1983-10-03
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Alice in Wonderland,Alice in Wonderland,0.6,,
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,A Town Called Panic,A Town Called Panic,5.607,birthday-human animal relationship-farm-stop motion-shootout,2009-06-17
74795,Green Zone (2010),Action|Drama|Thriller|War,Green Zone,Green Zone,18.703,conspiracy-soldier-iraq war-weapon of mass destruction-baghdad-iraqi -near east,2010-03-11
74795,Green Zone (2010),Action|Drama|Thriller|War,Green Zone,Green Zone,0.6,,2017-01-01
74851,From Paris with Love (2010),Action|Crime,From Paris with Love,From Paris with Love,15.575,paris france-cia-undercover-explosive-pimp-ambassador-anti hero-revelation-politician-firearm-deception-car crash-gang,2010-02-04
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,Dorian Gray,Dorian Gray,19.885,based on novel or book,2009-09-09
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,Dorian Gray,Dorian Gray,8.988,based on novel or book-england-nightclub-pride and vanity-soul selling-haunted painting,1970-04-24
74916,Greenberg (2010),Comedy|Drama,Greenberg,Greenberg,12.562,personal assistant,2010-08-18
74946,She's Out of My League (2010),Comedy,She's Out of My League,She's Out of My League,32.782,airport-ex-boyfriend-ex-girlfriend-romantic comedy-ice hockey-best friend-dating-insecurity-airport security-group of friends-opposites attract-unlikely lovers-twenty something-duringcreditsstinger-eccentric family-pittsburgh pennsylvania-family disapproval-party planner-hot girl-nice guy-pittsburgh penguins-gorgeous blonde-ex-girlfriend comes back-dating advice-meeting the parents,2010-03-11
74948,Harry Brown (2009),Crime|Drama|Thriller,Harry Brown,Harry Brown,11.174,riot-self-defense-investigation-vigilante-murder-hospital-drug dealing-widower-loner-subway tunnel-army veteran-vigilante justice,2009-11-11
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,25.921,new york city-parent child relationship-grieving-young adult-college student,2010-04-07
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,6.763,,2022-05-06
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,5.024,,2019-08-02
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,3.064,wheelchair-memory loss-car accident,2022-04-11
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,2.321,,1995-11-19
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,1.938,,1995-11-19
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,1.098,,2016-03-05
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.948,,2013-09-07
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.84,,1981-01-01
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.737,,2013-09-07
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.651,,2021-07-05
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.626,,1981-01-01
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.626,,1985-01-01
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.6,,2016-03-05
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.6,,1979-01-01
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.6,,2012-10-15
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.6,,1998-12-01
75341,Remember Me (2010),Drama|Romance,Remember Me,Remember Me,0.6,,
