movieId,title,genres,matched_title
93838,The Raid: Redemption (2011),Action|Crime,TNA Final Resolution 2011
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,The Cabin in the Woods
93855,God Bless America (2011),Comedy|Drama,God Bless America
93980,"Three Stooges, The (2012)",Comedy,The Three Stooges
93982,"Raven, The (2012)",Mystery|Thriller,The Raven
93988,North & South (2004),Drama|Romance,Northern Soul
94011,"Big Bang, The (2011)",Action|Thriller,The Big Bang
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,Mirror Mirror
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,Battleship
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,The Best Exotic Marigold Hotel
94122,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,Comic-Con Episode IV: A Fan's Hope
94130,Bully (2011),Documentary,Bully
94150,Hysteria (2011),Comedy|Romance,Hysteria
94160,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy,Dante's Inferno: An Animated Epic
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller,The Atomic Submarine
94266,"Five-Year Engagement, The (2012)",Comedy|Romance,The Five-Year Engagement
94323,Think Like a Man (2012),Comedy,Think Like a Man
94325,"Lucky One, The (2012)",Drama,The Lucky One
94405,Safe (2012),Action|Crime|Thriller,TNA Sacrifice 2012
94478,Dark Shadows (2012),Comedy|Horror|IMAX,Dark Shadows
94494,96 Minutes (2011) ,Drama|Thriller,Les baratineurs
94503,"Decoy Bride, The (2011)",Comedy|Romance,The Decoy Bride
94661,Rocket Singh: Salesman of the Year (2009),Comedy|Drama,Rocket Singh: Salesman of the Year
94677,"Dictator, The (2012)",Comedy,The Dictator
94735,Walking with Monsters (2005),Documentary,Walking with Monsters
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,Men in Black 3
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,Snow White and the Huntsman
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,Sound of My Voice
94810,Eva (2011),Drama|Fantasy|Sci-Fi,Mar 2011
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,The 12 Disasters of Christmas
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,Prometheus
94867,"Pact, The (2012)",Horror|Mystery|Thriller,The Pact
94896,Bernie (2011),Comedy|Crime|Drama,Het Besluit 2011
94919,Inhale (2010),Drama|Thriller,Inhale
94931,Take This Waltz (2011),Drama|Romance,Take This Waltz
94953,Wanderlust (2012),Comedy,Wanderlust
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,Moonrise Kingdom
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,Get the Gringo
95004,Superman/Doomsday (2007) ,Action|Animation,Luna de Verano
95067,"Thousand Words, A (2012)",Comedy|Drama,A Thousand Words
95088,Safety Not Guaranteed (2012),Comedy|Drama,Safety Not Guaranteed
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,Madagascar 3: Europe's Most Wanted
95135,Your Sister's Sister (2011),Comedy|Drama,Your Sister's Sister
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children,Dragon Ball: Curse of the Blood Rubies
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,Dragon Ball: Sleeping Princess in Devil's Castle
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,Superman/Batman: Public Enemies
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),Action|Adventure|Animation|Children,Dragon Ball: Mystical Adventure
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller,Teenage Mutant Ninja Turtles: The Making of The Coming Out of Their Shells Tour
95167,Brave (2012),Action|Adventure|Animation|Children,La Mer (1976-2012)
95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical,Beauty and the Beast: The Enchanted Christmas
95175,Front of the Class (2008),Drama,Front of the Class
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,Dragon Ball Z: The Tree of Might
95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children,Oscar Arias: Without a Shot Fired
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,What to Expect When You're Expecting
95201,To Rome with Love (2012),Comedy,To Rome with Love
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,Abraham Lincoln: Vampire Hunter
95218,First Position (2011),Documentary,First Position
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,Rock of Ages
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,Seeking a Friend for the End of the World
95311,Presto (2008),Animation|Children|Comedy|Fantasy,Presto
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,Jack-Jack Attack
95377,One Man Band (2005),Animation|Comedy|Musical,One Man Band
95441,Ted (2012),Comedy|Fantasy,La Mer (1976-2012)
95449,Magic Mike (2012),Drama|Romance,Magic Mike
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation,Dragon Ball Z: The Return of Cooler
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation,Dragon Ball Z: Cooler's Revenge
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation,Dragon Ball Z: Super Android 13!
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation,Dragon Ball Z: Broly – The Legendary Super Saiyan
95508,Cleanskin (2012),Crime|Drama|Thriller,Cleanskin
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,The Amazing Spider-Man
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy,Dragon Ball Z: Bojack Unbound
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy,Ice Age: Continental Drift
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,Beasts of the Southern Wild
95583,Savages (2012),Crime|Drama|Thriller,Savages
95624,"Firm, The (2009)",Drama,The Firm
95633,Spirit Camp (2009),Horror,Spirit Camp
95654,Geri's Game (1997),Animation|Children,Geri's Game
95690,Some Guy Who Kills People (2011),Comedy|Thriller,Some Guy Who Kills People
95717,Treasure Island (2012),Adventure,Treasure Island
95720,"Watch, The (2012)",Comedy|Sci-Fi,The Watch
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper
95744,2 Days in New York (2012),Comedy,2 Days in New York
95761,Killer Joe (2011),Crime|Thriller,Killer Joe
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation,Dragon Ball Z: Broly – Second Coming
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,Dragon Ball Z: Bio-Broly
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,Anaconda 3: Offspring
95839,"Christmas Carol, A (1999)",Drama|Fantasy,A Christmas Carol
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,Goodbye Charlie
95858,For the Birds (2000),Animation|Children|Comedy,For the Birds
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance,Ruby Sparks
95875,Total Recall (2012),Action|Sci-Fi|Thriller,Total Recall
95939,"Angels' Share, The (2012)",Comedy|Drama,The Angels' Share
95949,"Immature, The (Immaturi) (2011)",Comedy,The Immature
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation,Dragon Ball Z: Bardock - The Father of Goku
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation,Dragon Ball Z: The History of Trunks
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation,Dragon Ball GT: A Hero's Legacy
96020,Sidewalls (Medianeras) (2011),Drama,Messa da Requiem (2011)
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,Skyfall
96084,Hands Over the City (Le mani sulla città) (1963),Drama,Hands over the City
96110,"Campaign, The (2012)",Comedy,The Campaign
96114,Brake (2012),Crime|Thriller,Backmatter (1)
96121,Hope Springs (2012),Comedy|Drama,Hope Springs
96150,"Queen of Versailles, The (2012)",Documentary,The Queen of Versailles
96281,ParaNorman (2012),Adventure|Animation|Comedy,ParaNorman
96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy,Diary of a Wimpy Kid: Dog Days
96373,Broken (2012),Drama,Kony 2012
96411,6 Days to Air: The Making of South Park (2011),Documentary,6 Days to Air: The Making of South Park
96417,Premium Rush (2012),Action|Thriller,Premium Rush
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy,The Odd Life of Timothy Green
96432,Lawless (2012),Crime|Drama,Lawless
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror,Piranha 3DD
96471,Prime Suspect 3 (1993),Crime|Drama|Mystery,Prime Suspect 3
96488,Searching for Sugar Man (2012),Documentary,Searching for Sugar Man
96518,Prime Suspect 6: The Last Witness (2003),Drama|Thriller,Obscene Extreme 2003
96520,Prime Suspect: The Lost Child (1995),Drama|Mystery,Prime Suspect: The Scent of Darkness
96530,Conception (2011),Comedy|Romance,Conception
96563,Paradise Lost 3: Purgatory (2011),Documentary,Lost in Paradise
96567,"Words, The (2012)",Drama|Romance,Shinee World 2012
96588,Pitch Perfect (2012),Comedy|Musical,Pitch Perfect
96606,Samsara (2011),Documentary,Samsara
96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi,Cuirassiers : départ
96610,Looper (2012),Action|Crime|Sci-Fi,La Mer (1976-2012)
96616,That's My Boy (2012),Comedy,That's My Boy
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,Robot & Frank
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,Resident Evil: Retribution
96726,Lola Versus (2012),Comedy|Romance,Lola Versus
96728,"Master, The (2012)",Drama,The Master
96737,Dredd (2012),Action|Sci-Fi,Dredd
96811,End of Watch (2012),Crime|Drama|Thriller,End of Watch
96815,V/H/S (2012),Horror|Thriller,V/H/S
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,The Perks of Being a Wallflower
96829,"Hunt, The (Jagten) (2012)",Drama,The Cure - Hurricane 2012
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,Holy Motors
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,Taken 2
96917,House at the End of the Street (2012),Horror|Thriller,House at the End of the Street
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance,My Left Eye Sees Ghosts
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance,Love Lasts Three Years
96964,"Tall Man, The (2012)",Crime|Drama|Mystery,The Tall Man
96975,LOL (2012),Comedy|Drama|Romance,La Mer (1976-2012)
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance,Juste Pour Rire 2012 La Grande Soiree Echangiste
97168,Marley (2012),Documentary,Marley
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX,Frankenweenie
97188,Sinister (2012),Horror|Thriller,Sinister
97194,"Thing: Terror Takes Shape, The (1998)",Documentary,The Thing: Terror Takes Shape
97225,Hotel Transylvania (2012),Animation|Children|Comedy,Hotel Transylvania
97230,Side by Side (2012),Documentary,Side by Side
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery,Take Aim at the Police Van
97304,Argo (2012),Drama|Thriller,Kony 2012
97306,Seven Psychopaths (2012),Comedy|Crime,Seven Psychopaths
97328,Liberal Arts (2012),Comedy|Drama,Liberal Arts
97470,Catch .44 (2011),Action|Drama|Thriller,K.I.Z. Splash 2011
97643,[REC]³ 3 Génesis (2012),Horror|Thriller,[REC]³ Genesis
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy,Astérix & Obélix - Au service de Sa Majesté
97701,Paranormal Activity 4 (2012),Horror|IMAX,Paranormal Activity 4
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,Alex Cross
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,Cloud Atlas
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,Hellboy: The Seeds of Creation
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller,Silent Hill: Revelation 3D
97836,Here Comes the Boom (2012),Action|Comedy,Here Comes the Boom
97858,Mental (2012),Comedy|Drama,Mental
97860,Killing Them Softly (2012),Crime|Drama|Thriller,Killing Them Softly
97866,"Imposter, The (2012)",Documentary,The Imposter
97870,"Sessions, The (Surrogate, The) (2012)",Drama,The Cure: Southside Festival 2012
97904,Smashed (2012),Comedy|Drama,Smashed
97913,Wreck-It Ralph (2012),Animation|Comedy,Wreck-It Ralph
97921,Silver Linings Playbook (2012),Comedy|Drama,Silver Linings Playbook
97923,Flight (2012),Drama,Isle of Wight 2012
97936,Anna Karenina (2012),Drama,Anna Karenina
97938,Life of Pi (2012),Adventure|Drama|IMAX,Life of Pi
97950,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime,The Man with the Iron Fists
97988,"Bay, The (2012)",Horror|Sci-Fi|Thriller,The Days 2
98061,Himizu (2011),Children|Crime|Drama,Himizu
98083,Jackass 3.5 (2011),Comedy|Documentary,Jackass 3.5
98122,Indie Game: The Movie (2012),Documentary,Indie Game: The Movie
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi,"Batman: The Dark Knight Returns, Part 1"
98154,Lincoln (2012),Drama|War,Lincoln
98160,Nature Calls (2012),Comedy,Nature Calls
98175,Vamps (2012),Comedy|Horror|Romance,Vamps
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX,The Twilight Saga: Breaking Dawn - Part 2
98230,10 Years (2011),Comedy|Drama|Romance,Mar 2011
98239,Red Dawn (2012),Action|War,Red Dawn
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,Rise of the Guardians
98279,"Fantastic Fear of Everything, A (2012)",Comedy,A Fantastic Fear of Everything
98296,Deadfall (2012),Crime|Drama|Thriller,Deadfall
98361,Byzantium (2012),Drama|Fantasy|Thriller,Byzantium
98491,Paperman (2012),Animation|Comedy|Romance,Paperman
98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy,The Fearless Young Boxer
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action|Comedy,Ciné-Journal au féminin (de la ménagère à la soldate)
98585,Hitchcock (2012),Drama,Hitchcock
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance,From Up on Poppy Hill
98607,Redline (2009),Action|Animation|Sci-Fi,F1 Review 2009
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime,Winners & Sinners
98633,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy,My Lucky Stars
98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy,Money Money Money
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,The Hobbit: An Unexpected Journey
98836,Hyde Park on Hudson (2012),Comedy|Drama,Hyde Park on Hudson
98908,How to Make Love to a Woman (2010),Comedy|Romance,How to Make Love to a Woman
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,Zero Dark Thirty
99005,Fire with Fire (2012),Action|Crime|Drama,Fire with Fire
99007,Warm Bodies (2013),Comedy|Horror|Romance,Warm Bodies
99030,Wrong (2012),Comedy|Drama,Kony 2012
99087,Playing for Keeps (2012),Comedy|Romance,Playing for Keeps
99106,"Guilt Trip, The (2012)",Comedy,The Guilt Trip
99112,Jack Reacher (2012),Action|Crime|Thriller,Jack Reacher
99114,Django Unchained (2012),Action|Drama|Western,Django Unchained
99117,This Is 40 (2012),Drama,This Is 40
99122,I Bought a Vampire Motorcycle (1990),Comedy|Horror,I Bought a Vampire Motorcycle
99130,Ice Cream Man (1995),Comedy|Horror,Ice Cream Man
99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,The Impossible Dream
99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX,Les Misérables
99191,Campfire Tales (1997),Horror,Campfire Tales
99415,Parental Guidance (2012),Comedy,Parental Guidance
99437,John Dies at the End (2012),Comedy|Fantasy|Horror,Stardom The Highest 2012
99532,"Misérables, Les (2000)",Drama|Romance,Miracle in Lane 2
99574,Promised Land (2012),Drama,Promised Land
99636,English Vinglish (2012),Comedy|Drama,English Vinglish
99638,Fish Story (Fisshu sutôrî) (2009),Comedy,Hissatsu shigotonin 2009
99721,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller,Texas Chainsaw 3D
99728,Gangster Squad (2013),Action|Crime|Drama,Gangster Squad
99750,"Iceman, The (2012)",Crime|Drama|Thriller,The Iceman
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,It's Such a Beautiful Day
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation,"Batman: The Dark Knight Returns, Part 2"
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary,Everything or Nothing
99853,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi,Avishai Cohen - Seven Seas Cully Jazz Festival 2011
99910,"Last Stand, The (2013)",Action|Crime|Thriller,The Last Stand
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,Upstream Color
99992,Shadow Dancer (2012),Crime|Drama|Thriller,Shadow Dancer
100044,Human Planet (2011),Documentary,Hooked (2011) Animation HD
100068,Comme un chef (2012),Comedy,Zulu Comedy Galla 2012
100083,Movie 43 (2013),Comedy,Movie 43
100106,"Pervert's Guide to Ideology, The (2012)",Documentary,The Pervert's Guide to Ideology
100159,Sightseers (2012),Comedy,Sightseers
100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX,Hansel & Gretel: Witch Hunters
100194,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy,Jim Jefferies: Fully Functional
100226,Why Stop Now (2012),Comedy|Drama,Why Stop Now?
100277,Tabu (2012),Drama|Romance,Huamulin 2012
100302,Upside Down (2012),Drama|Romance|Sci-Fi,Upside Down
100304,"Liability, The (2012)",Action|Thriller,The Liability
100306,Angst  (1983),Drama|Horror,Angst
100326,Stand Up Guys (2012),Comedy|Crime,Stand Up Guys
100383,Side Effects (2013),Crime|Drama|Mystery|Thriller,Side Effects
100390,Identity Thief (2013),Comedy|Crime,Identity Thief
100397,"ABCs of Death, The (2012)",Horror,Death to All Tour 2012
100487,Beautiful Creatures (2013),Drama|Fantasy|Romance,Beautiful Creatures
100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX,A Good Day to Die Hard
100507,21 and Over (2013),Comedy,Dive In 2013
100527,Safe Haven (2013),Drama|Mystery|Romance,Safe Haven
100553,Frozen Planet (2011),Documentary,Doro: Hellfest 2011
100556,"Act of Killing, The (2012)",Documentary,The Act of Killing
100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller,Universal Soldier: Day of Reckoning
100611,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi,Escape from Davao: 1943
100714,Before Midnight (2013),Drama|Romance,Before Midnight
100737,Snitch (2013),Action|Drama|Thriller,Kiss (2013) Stockholm
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller,Dark Skies
100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,A Coffee in Berlin
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX,Journey to the West: Conquering the Demons
100906,Maniac Cop 2 (1990),Action|Horror|Thriller,Maniac Cop 2
101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,Jack the Giant Slayer
101070,Wadjda (2012),Drama,Wadjda
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy,Disney's The American Presidents: Postwar United States and Contemporary United States
101074,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,The Legend of Sleepy Hollow
101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,G.I. Joe: Retaliation
101088,Stoker (2013),Drama|Mystery|Thriller,Kiss (2013) Stockholm
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,Oz the Great and Powerful
101142,"Croods, The (2013)",Adventure|Animation|Comedy,The Croods
101283,"Incredible Burt Wonderstone, The (2013)",Comedy,The Incredible Burt Wonderstone
101360,"Call, The (2013)",Drama|Thriller,The Call
101362,Olympus Has Fallen (2013),Action|Thriller,Olympus Has Fallen
101415,"First Time, The (2012)",Comedy|Drama|Romance,The First Time
101423,Mezzo Forte (1998),Action|Animation|Comedy,Tour de France 1998
101525,"Place Beyond the Pines, The (2012)",Crime|Drama,Tai Cheng - Play the Pipa
101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,The Brass Teapot
101531,Phil Spector (2013),Drama,Phil Spector
101577,"Host, The (2013)",Action|Adventure|Romance,The Host
101612,Admission (2013),Comedy|Romance,Admission
101739,Evil Dead (2013),Horror,Evil Dead
101741,Trance (2013),Crime|Thriller,() Transluce ()
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance,A Perfect Plan
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,Oblivion
101884,Dark Tide (2012),Adventure|Drama|Thriller,Dark Tide
101895,42 (2013),Drama,201314
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,Children of the Grave 2
101973,Disconnect (2012),Drama|Thriller,Disconnect
102007,"Invincible Iron Man, The (2007)",Animation,The Invincible Iron Man
102025,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi,"Yongary, Monster from the Deep"
102033,Pain & Gain (2013),Action|Comedy|Crime,Pain & Gain
102058,Hulk Vs. (2009),Animation,Hulk Vs.
102066,Resolution (2012),Horror|Thriller,TNA Final Resolution 2012
102070,Grabbers (2012),Comedy|Horror|Sci-Fi,Grabbers
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy,24 Hours a Day
102088,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,The Grandmaster
102123,This Is the End (2013),Action|Comedy,This Is the End
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,Iron Man 3
102165,"English Teacher, The (2013)",Comedy|Drama,The English Teacher
102194,Mud (2012),Adventure|Crime|Drama,2012 Countdown
102217,Bill Hicks: Revelations (1993),Comedy,Bill Hicks: Revelations
102278,Pawn (2013),Crime|Thriller,Humorgalan 2013
102338,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama,Shaolin Temple
102378,Syrup (2013),Comedy|Drama,Syrup
102407,"Great Gatsby, The (2013)",Drama,The Great Gatsby
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,Star Trek Into Darkness
102481,"Internship, The (2013)",Comedy,The Internship
102590,Darkon (2006),Documentary|Fantasy,Darkon
102602,Mimino (1977),Comedy,Mimino
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,Let's Visit the World of the Future
102684,Only God Forgives (2013),Drama|Thriller,Only God Forgives
102686,"Hangover Part III, The (2013)",Comedy,The Hangover Part III
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,Status Quo - The Frantic Four Reunion 2013
102720,Epic (2013),Adventure|Animation|Fantasy,Kiss (2013) Stockholm
102735,Captain America (1979),Action|Drama,Captain America
102742,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentary,Tie Xi Qu: West of the Tracks
102747,"Rink, The (1916)",Comedy,The Rink
102749,Captain America II: Death Too Soon (1979),Action|Crime,Captain America II: Death Too Soon
102760,Down Terrace (2009),Comedy|Crime|Drama,TNA Lockdown 2009
102800,Frances Ha (2012),Comedy|Drama,Promessas 2012
102802,"Lords of Salem, The (2012)",Horror|Thriller,The Labours of Shine
102819,Behind the Candelabra (2013),Drama,Behind the Candelabra
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentary,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty
102852,With Great Power: The Stan Lee Story (2012),Documentary,The Road: A Story of Life & Death
102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,After Earth
102903,Now You See Me (2013),Crime|Mystery|Thriller,Now You See Me
102984,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller,Sally Is Intimately Yours Concert 2012
102993,"Way, Way Back, The (2013)",Comedy|Drama,The Way Way Back
103027,Much Ado About Nothing (2012),Comedy|Drama|Romance,Much Ado About Nothing
103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,Man of Steel
103048,"Kings of Summer, The (2013)",Comedy,The Kings of Summer
103075,"Purge, The (2013)",Crime|Horror|Thriller,The Purge
103085,Rapture-Palooza (2013),Comedy|Fantasy,Rapture-Palooza
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,20 Feet from Stardom
103137,"Bling Ring, The (2013)",Crime|Drama,The Bling Ring
103141,Monsters University (2013),Adventure|Animation|Comedy,Monsters University
103171,Schlussmacher (2013),Comedy,Kiss (2013) Stockholm
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,Fullmetal Alchemist the Movie: The Sacred Star of Milos
103219,Maniac (2012),Horror|Thriller,Maniac
103221,Not Suitable for Children (2012),Comedy|Romance,Not Suitable For Children
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,Pacific Rim
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation,Lego Batman: The Movie - DC Super Heroes Unite
103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,Alestorm - Live At The End Of The World 2013
103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),Comedy|Drama|Romance,Jethro Tull - Live at Estival Jazz Lugano 2005
