movieId,title_x,genres,matched_title,title_y,popularity,keywords,release_date
61986,Appaloosa (2008),Western,Appaloosa,Appaloosa,13.26,small town-ranch,2008-09-19
62008,Dead Fury (2008),Action|Animation|Comedy|Horror,Force Attack 2008,Force Attack 2008,0.6,,2008-12-05
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX,Eagle Eye,Eagle Eye,15.293,artificial intelligence-washington dc usa-terrorist-secret identity-hostage-technology-fbi-pentagon-twin brother-human vs computer,2008-09-25
62113,How to Lose Friends & Alienate People (2008),Comedy,How to Lose Friends & Alienate People,How to Lose Friends & Alienate People,10.377,new york city-journalist-failure-magazine-based on memoir or autobiography-starlet-british man-cult of celebrity-awards show-celebrity worship-workplace romance-celebrity interview-in crowd,2008-10-02
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,Nick and Norah's Infinite Playlist,Nick and Norah's Infinite Playlist,16.922,new jersey-based on novel or book-concert-one night-secret location-based on young adult novel,2008-10-03
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama,Sound of the Mountain,Sound of the Mountain,3.843,japan-adultery-pregnancy-dysfunctional marriage-tokyo japan-parent-in-law child-in-law relationship,1954-01-15
62250,Gomorrah (Gomorra) (2008),Crime|Drama,"The Mikado (The G&S Opera Company, 2008)","The Mikado (The G&S Opera Company, 2008)",0.6,,2008-07-31
62293,"Duchess, The (2008)",Drama|Romance,The Duchess,The Duchess,15.799,london england-adultery-infidelity-duke-gambling debt-biography-marriage crisis-politics-based on true story-royalty-unfaithfulness-historical fiction-period drama-aristocrat-18th century-duchess-costume drama-philanderer,2008-09-05
62299,Alone in the Dark II (2008),Action|Horror,Alone in the Dark 2,Alone in the Dark 2,9.761,based on video game,2008-09-01
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,2000 AD,2000 AD,3.248,y2k-turn of the century,2000-01-01
62344,Rachel Getting Married (2008),Drama|Romance,Rachel Getting Married,Rachel Getting Married,8.129,sibling relationship-drug addiction-sister-connecticut-interracial marriage-drug rehabilitation-wedding-maid of honor-sister sister relationship-rehearsal dinner,2008-10-03
62374,Body of Lies (2008),Action|Drama|Thriller,Body of Lies,Body of Lies,22.322,spy-journalist-falsely accused-based on novel or book-dying and death-jordan-dubai-intelligence agency-beating-terrorism-secrecy,2008-10-09
62376,City of Ember (2008),Adventure|Children|Sci-Fi,City of Ember,City of Ember,14.071,underground world-mayor-post-apocalyptic future-dystopia-puzzle-steampunk-box-pipeworks,2008-10-07
62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",23.092,ship-captain-diving-submarine-ocean-atlantis-deep sea-war ship-diving suit-jules verne-harpoon-scuba diving-steampunk-underwater-scuba-technicolor-captain nemo-giant  squid,1954-12-23
62394,Max Payne (2008),Action|Crime|Drama|Thriller,Max Payne,Max Payne,36.085,new york city-assassin-based on video game-aftercreditsstinger,2008-10-15
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,Zack and Miri Make a Porno,Zack and Miri Make a Porno,50.423,pornography-love of one's life-platonic love-pornographic video-best friend-sex comedy-friends in love-aftercreditsstinger-duringcreditsstinger,2008-09-18
62437,W. (2008),Drama,Q2008,Q2008,0.6,,2008-01-01
62439,My Best Friend's Girl (2008),Comedy|Romance,My Best Friend's Girl,My Best Friend's Girl,15.106,date-friendship-insult-stripper-blonde-liar-wedding-lap dance-duringcreditsstinger,2008-09-19
62511,"Synecdoche, New York (2008)",Comedy|Drama,"Synecdoche, New York","Synecdoche, New York",9.766,new york city-philosophy-depression-nihilism-surreal-man woman relationship-theater director-romance-surrealism-writer-divorce-magic realism-existentialism-meaningless existence-philosophical-existential loneliness-metacinema-meta fiction,2008-10-24
62553,"Secret Life of Bees, The (2008)",Drama,The Secret Life of Bees,The Secret Life of Bees,16.065,woman director,2008-09-17
62586,"American Carol, An (2008)",Comedy|Fantasy,An American Carol,An American Carol,6.33,terrorist-parody-documentary filmmaking,2008-10-03
62644,"Wave, The (Welle, Die) (2008)",Drama,Dream Weavers: Beijing 2008,Dream Weavers: Beijing 2008,0.662,,2008-06-28
62662,Tokyo-Ga (1985),Documentary,Tokyo-Ga,Tokyo-Ga,4.249,,1985-04-24
62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance,"Angus, Thongs and Perfect Snogging","Angus, Thongs and Perfect Snogging",15.003,adolescence-based on novel or book-parent child relationship-becoming an adult-puberty-move-precocity-snogging-coming of age-woman director-based on young adult novel,2008-07-25
62792,Pride and Glory (2008),Crime|Drama,Pride and Glory,Pride and Glory,12.29,megacity-brother-in-law-police,2008-09-09
62799,"Express, The (2008)",Drama,The Express,The Express,10.584,american football-college-biography-sports-syracuse university,2008-10-10
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),Sci-Fi,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,6.381,,2002-04-30
62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),Sci-Fi,Babylon 5: The Lost Tales - Voices in the Dark,Babylon 5: The Lost Tales - Voices in the Dark,6.688,woman director-babylon,2007-09-03
62849,RocknRolla (2008),Action|Crime,RocknRolla,RocknRolla,21.035,london england-gang leader-money-gang,2008-09-04
62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,Futurama: Bender's Game,Futurama: Bender's Game,15.821,saving the world-role playing-role playing game-dungeons and dragons-fantasy world-rpg,2008-11-03
62970,Tin Man (2007),Adventure|Fantasy|Sci-Fi,Tin Can Man,Tin Can Man,1.318,home invasion,2007-01-01
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,Madagascar: Escape 2 Africa,Madagascar: Escape 2 Africa,64.592,africa-jealousy-dance-hunger-lion-zoo-hippopotamus-giraffe-chimp-penguin-volcano-madagascar-airplane-friendship-cartoon-zebra-slapstick comedy-sequel-friends-shark-animal-duringcreditsstinger-lemur-talking animals,2008-10-30
63033,Blindness (2008),Drama|Mystery|Romance|Thriller,Blindness,Blindness,15.793,based on novel or book-fight-blindness and impaired vision-asylum-leader-society-eye specialist-uprising-outbreak-epidemic-doomsday-plague,2008-05-14
63062,Changeling (2008),Crime|Drama|Mystery,Changeling,Changeling,24.927,based on true story-clergyman-child in peril-police corruption-los angeles california-single mother-street urchin-missing child-mental asylum-mental hospital-shock treatment-1920s-missing son-mother son relationship-desperate woman-disbelieving cop-child abduction-telephone switchboard operator-biographical-female hysteria-police coverup,2008-10-24
63072,"Road, The (2009)",Adventure|Drama|Thriller,The Road,The Road,25.545,based on novel or book-post-apocalyptic future-dystopia-paternity-abandoned house-survival-on the road-duringcreditsstinger-starvation-bomb shelter-father son relationship-cannibalism,2009-11-25
63082,Slumdog Millionaire (2008),Crime|Drama|Romance,Slumdog Millionaire,Slumdog Millionaire,21.806,slum-based on novel or book-cheating-suspicion-mumbai (bombay) india-game show-quiz-orphan-duringcreditsstinger-taj mahal india,2008-11-12
63113,Quantum of Solace (2008),Action|Adventure|Thriller,Quantum of Solace,Quantum of Solace,33.075,killing-undercover-secret agent-mi6-british secret service,2008-10-29
63131,Role Models (2008),Comedy,Role Models,Role Models,15.211,camping-campsite-friends-community service-duringcreditsstinger-larp,2008-11-07
63179,Tokyo! (2008),Drama,Tokyo!,Tokyo!,10.18,anthology-tokyo japan-multiple storylines,2008-08-16
63222,JCVD (2008),Action|Drama|Thriller,JCVD,JCVD,10.11,hostage-brussels belgium-breaking the fourth wall-bank robbery-actor playing themself,2008-06-04
63239,Cinderella (1997),Children|Fantasy|Musical|Romance,Cinderella,Cinderella,118.788,princess-based on novel or book-loss of loved one-mouse-ball-fairy-prince-villain-musical-midnight-love-orphan-family-evil stepmother-stepsister-fairy godmother-cendrillon,1950-02-22
63276,Crows Zero (Kurôzu zero) (2007),Action,Soda Stereo: Buenos Aires 2007,Soda Stereo: Buenos Aires 2007,0.872,,2007-12-21
63312,Krabat (2008),Drama|Fantasy,Krabat,Krabat,10.809,apprentice-mill-middle ages-raven,2008-09-07
63393,Camp Rock (2008),Comedy|Musical|Romance,Camp Rock,Camp Rock,13.829,rock star-summer camp-aspiring singer-camp-singing-summer-lying-teenage romance,2008-06-20
63433,Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi,Gwar - War Party Tour 2004,Gwar - War Party Tour 2004,0.6,,2004-01-01
63436,Saw V (2008),Crime|Horror|Thriller,Saw V,Saw V,35.517,nazi-sadism-horror-blood splatter-serial killer-torture-pig mask-survival horror-death match-mind game-jigsaw,2008-10-23
63479,Sex Drive (2008),Comedy,Sex Drive,Sex Drive,25.149,jealousy-virgin-community-friendship-high school-road trip-friends-redneck-loss of virginity-hitchhiker-teen movie-best friend-teenage sexuality-misadventure-sex comedy-cross country trip-pickup-online hookup,2008-10-16
63515,The Island (2006),Drama|Mystery,The Island,The Island,26.902,clone-transplantation-love of one's life-dystopia-genetics-freedom-escape-cloning-false memory-plague-human cloning-organ harvest-2010s,2005-07-21
63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy,Beverly Hills Chihuahua,Beverly Hills Chihuahua,37.815,dog dirt-chihuahua-pinata-potted plant-duringcreditsstinger,2008-10-03
63768,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama,Tattooed Life,Tattooed Life,0.909,yakuza-japanese new wave,1965-11-13
63808,"Class, The (Entre les murs) (2008)",Drama,"Electra, Texas 2008","Electra, Texas 2008",0.6,,2008-01-01
63826,Splinter (2008),Action|Horror|Thriller,Splinter,Splinter,10.213,monster-creature-alien infection,2008-10-31
63853,Australia (2008),Adventure|Drama|War|Western,Australia,Australia,21.185,missionary-world war ii-ranch-australia-racist-cattle drive-prejudice-aftercreditsstinger-stampede-waltzing matilda-trampled to death,2008-11-18
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,Plot 28,Plot 28,0.6,,2008-02-28
63876,Milk (2008),Drama,Lord Sitke 2008,Lord Sitke 2008,0.6,,2008-08-30
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,Twilight,Twilight,91.896,soulmates-based on novel or book-vampire-forbidden love-immortality-high school-teen movie-trust-desire-washington state-duringcreditsstinger-woman director-interspecies romance-based on young adult novel-supernatural power-good versus evil-high school romance-vampire human love,2008-11-20
64010,"Children, The (2008)",Horror,The Children,The Children,6.455,supernatural,2008-12-05
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,Transporter 3,Transporter 3,31.801,martial arts-police-killing-detective-love-police chase-gunfight-taken-action hero,2008-11-26
64032,Four Christmases (2008),Comedy,Four Christmases,Four Christmases,12.553,holiday-romantic comedy-dysfunctional family-family relationships-boyfriend girlfriend relationship-christmas,2008-11-26
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,The Boy in the Striped Pyjamas,The Boy in the Striped Pyjamas,42.009,based on novel or book-nationalism-concentration camp-world war ii-gas chamber-nazi-concentration camp prisoner-children in wartime,2008-05-07
64114,Fireproof (2008),Drama|Romance,Fireproof,Fireproof,48.103,fire-parent child relationship-husband wife relationship-advice-marriage-faith-dysfunctional marriage-religious conversion-hospital-marital problem-firefighter-christian film-christian,2008-09-26
64116,Igor (2008),Animation|Comedy,Fantasmagorie 2008,Fantasmagorie 2008,0.6,,2008-12-31
64167,Dinotopia (2002),Adventure|Fantasy,Cinta 200 Ela,Cinta 200 Ela,0.6,,2002-12-06
64197,Hunger (2008),Drama,Hunger,Hunger,8.987,prison-police brutality-prisoner-hunger strike-biography-northern ireland-belfast north ireland-catholic priest-1980s-ira,2008-05-15
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller,Punisher: War Zone,Punisher: War Zone,22.474,fbi-broken neck-wall safe-trashed house-military dress uniform-vanity-flare-woman director,2008-12-05
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy,Shrek the Halls,Shrek the Halls,25.727,based on novel or book-cat-holiday-fairy tale-cartoon-christmas tree-christmas-short film-tv special-cartoon donkey,2007-11-28
64278,"Pervert's Guide to Cinema, The (2006)",Documentary,The Pervert's Guide to Cinema,The Pervert's Guide to Cinema,8.583,philosophy-pop culture-psychoanalysis-sigmund freud-cinema on cinema-woman director-cinema history,2006-10-06
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy,A Matter of Loaf and Death,A Matter of Loaf and Death,17.427,bakery-murder-romance-stop motion-serial killer-dog-animal abuse-claymation-plasticine,2008-12-03
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,The Day the Earth Stood Still,The Day the Earth Stood Still,38.657,extraterrestrial technology-spacecraft-ultimatum-evacuation-panic-government-remake-ufo-alien-end of the world-giant robot-tank-social commentary-power outage-interrogation-environmentalism-threat-alien contact-central park-messenger-nanobots-disintegration,2008-12-10
64499,Che: Part One (2008),Drama|War,Che: Part One,Che: Part One,18.082,cuba-biography-fidel castro-cuban revolution-che guevara-1950s,2008-09-05
64501,Che: Part Two (2008),Drama|War,Che: Part Two,Che: Part Two,10.13,biography-che guevara-bolivian army-la paz bolivia,2008-12-12
64575,Doubt (2008),Drama|Mystery,Doubt,Doubt,9.508,sexual abuse-wine-janitor-singing-pedophile-gossip-compassion-tolerance-1960s,2008-02-27
64614,Gran Torino (2008),Crime|Drama,Gran Torino,Gran Torino,24.743,rape-war veteran-immigration-gangster-priest-gang-old man-detroit michigan-widower-hmong,2008-12-09
64620,Frost/Nixon (2008),Drama,Frost/Nixon,Frost/Nixon,8.283,usa president-1970s-camera-lie-scandal-watergate scandal-politics-richard nixon-reporter-writer,2008-10-15
64622,"Reader, The (2008)",Drama|Romance,The Reader,The Reader,23.737,germany-based on novel or book-war crimes-women's prison-trial-female prisoner-reading aloud-love affair-law student-teenage sexuality-older woman younger man relationship-reading to someone-secret lover-shame-literacy-west germany-courtroom drama,2008-01-02
64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),Action|Adventure|Animation,Sword of the Stranger,Sword of the Stranger,28.084,swordplay-samurai-human animal relationship-swordsman-espionage-dog-sengoku period-feudal japan,2007-09-29
64716,Seven Pounds (2008),Drama,Seven Pounds,Seven Pounds,19.165,sadness-vegetarian-tax collector-blind-pianist-organ transplant-blood type-sad story,2008-12-18
64839,"Wrestler, The (2008)",Drama,The Wrestler,The Wrestler,15.778,new jersey-supermarket-heart attack-ambition-daughter-stripper-steroids-fame-barbed wire-redemption-pro wrestling-super 16mm-pro wrestlers,2008-09-07
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,44.56,diary-navy-funeral-tea-travel-hospital-based on short story-reverse aging,2008-12-25
64969,Yes Man (2008),Comedy,Yes Man,Yes Man,30.121,bungee-jump-scooter,2008-12-09
64983,Valkyrie (2008),Drama|Thriller|War,Valkyrie,Valkyrie,23.746,friendship-suicide-plan-berlin germany-husband wife relationship-assassination-nazi-bomb-resistance-military officer-world war ii-treason-deception-german officer-colonel-medal-operation valkyrie,2008-12-25
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),Animation|Drama|Romance,5 Centimeters per Second,5 Centimeters per Second,28.155,melancholy-surf-train-motorcycle-separation-childhood friends-anime-growing apart-rocket launch site,2007-03-03
64997,War of the Worlds (2005),Action|Sci-Fi,War of the Worlds,War of the Worlds,39.555,post traumatic stress disorder-new jersey-based on novel or book-underground-airplane-dystopia-daughter-remake-alien-survival-apocalypse-creature-alien invasion-human subjugation,2005-06-28
65037,Ben X (2007),Drama,SXSW Live 2007,SXSW Live 2007,0.6,,2007-08-21
65088,Bedtime Stories (2008),Adventure|Children|Comedy,Bedtime Stories,Bedtime Stories,24.69,wishes come true-escapade-disorder-imaginary-miraculous event-imaginary kingdom-life turned upside down-nothing goes right,2008-12-24
65126,Choke (2008),Comedy|Drama,Lord Sitke 2008,Lord Sitke 2008,0.6,,2008-08-30
65130,Revolutionary Road (2008),Drama|Romance,Revolutionary Road,Revolutionary Road,39.62,adultery-based on novel or book-jealousy-husband wife relationship-infidelity-american dream-housewife-career-marriage crisis-connecticut-suburbia-free spirit-unhappiness-getaway-aspiring actor-1950s-unhappy marriage-feeling trapped-bleak,2008-12-19
65133,Blackadder Back & Forth (1999),Comedy,Blackadder: Back & Forth,Blackadder: Back & Forth,7.614,time travel,1999-03-29
65135,Blackadder's Christmas Carol (1988),Comedy,Blackadder's Christmas Carol,Blackadder's Christmas Carol,1.643,,1988-12-23
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,Dear Zachary: A Letter to a Son About His Father,Dear Zachary: A Letter to a Son About His Father,9.252,loss of loved one-parent child relationship-husband wife relationship-grandparent grandchild relationship-narration-pregnancy-murder-break-up-psychiatrist-older woman younger man relationship-mourning-medical school,2008-10-31
65193,Wild Child (2008),Drama|Romance,Wild Child,Wild Child,24.358,diving-england-boarding school-spoiled child-girls' boarding school-malibu-lacrosse-school-teen movie-love interest-laptop-discipline-intimidation-school mate-change of plan-all girls school,2008-08-15
65216,Defiance (2008),Drama|Thriller|War,Defiance,Defiance,14.591,sibling relationship-fight-world war ii-brother-forest-camp-partisan,2008-12-31
65225,Zeitgeist: Addendum (2008),Documentary,Zeitgeist: Addendum,Zeitgeist: Addendum,8.13,corruption-war on terror-economic theory-economy-banking-president-elite-conspiracy theory,2008-10-02
65230,Marley & Me (2008),Comedy|Drama,Marley & Me,Marley & Me,28.412,journalist-based on novel or book-puppy-love-dog-duringcreditsstinger-pets-columnist-animal lead-pet ownership,2008-12-25
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,A Break in the Monotony,A Break in the Monotony,0.6,,2008-07-10
65350,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller,The General Died at Dawn,The General Died at Dawn,1.788,arms deal-shanghai china-warlord-chinese civil war-1930s-father daughter relationship,1936-11-17
65359,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy,The Legend of the Tamworth Two,The Legend of the Tamworth Two,2.177,,2004-04-12
65514,Ip Man (2008),Action|Drama|War,Ip Man,Ip Man,14.057,foreigner-martial arts-kung fu-katana-bravery-rice-market-sports-tragic hero-second sino-japanese war (1937-45)-racism-sadist-master-wing chun-bayonet,2008-12-12
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,The Tale of Despereaux,The Tale of Despereaux,16.266,based on novel or book-loyalty-totalitarian regime-mouse-forgiveness-honor-unlikely friendship-chivalry-animal lead-fantasy,2008-12-18
65585,Bride Wars (2009),Comedy|Romance,Bride Wars,Bride Wars,20.174,bride-friendship-engagement-rivalry-wedding-family feud,2009-01-09
65588,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy,The Gamers: Dorkness Rising,The Gamers: Dorkness Rising,3.948,,2008-01-01
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller,Mesrine: Killer Instinct,Mesrine: Killer Instinct,11.547,france-casino-based on novel or book-kidnapping-gangster-montreal canada-based on true story-prison escape-murder-shootout-bank robbery-ex soldier-1960s-algerian war (1954-62),2008-10-22
65601,My Bloody Valentine 3-D (2009),Horror|Thriller,My Bloody Valentine,My Bloody Valentine,16.627,sheriff-miner-delusion-head injury-remake-slaughter-slasher-gas mask-aftercreditsstinger,2009-01-16
65631,Battle in Seattle (2007),Action|Drama,Battle in Seattle,Battle in Seattle,8.494,seattle usa-protest-world trade organisation-based on true story-1990s,2007-09-07
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,Toppers In Concert 2007,Toppers In Concert 2007,0.961,concert,2007-09-06
65651,Fire and Ice (2008),Adventure|Fantasy,Fire and Fury,Fire and Fury,0.6,woman director,2008-06-07
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,Underworld: Rise of the Lycans,Underworld: Rise of the Lycans,34.778,prison-slavery-castle-vampire-forbidden love-werewolf-battle-slave-fictional war-gothic-dungeon-dark fantasy-aristocracy-urban gothic,2009-01-22
65685,Inkheart (2008),Adventure|Fantasy,Inkheart,Inkheart,35.628,fairy tale-eavesdropping-writer's block,2008-12-11
65738,Revenge of the Nerds III: The Next Generation (1992),Comedy,Revenge of the Nerds III: The Next Generation,Revenge of the Nerds III: The Next Generation,8.728,,1992-06-10
65740,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance,Revenge of the Nerds IV: Nerds In Love,Revenge of the Nerds IV: Nerds In Love,9.612,,1994-09-10
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,Paul Blart: Mall Cop,Paul Blart: Mall Cop,20.328,security guard-duringcreditsstinger,2009-01-15
65810,Notorious (2009),Drama|Musical,Notorious,Notorious,32.092,rap music-ghetto-murder-death-boom box-rapping-crack addict-gold tooth-praying,2009-01-16
65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,The Uninvited,The Uninvited,17.507,remake-death of mother-evil stepmother-evil woman-white dress-unsent letter-medical kit-hanging a picture-chalkboard,2009-01-30
65982,Outlander (2008),Action|Adventure|Sci-Fi,Outlander,Outlander,20.786,norway-predator-monster-flying saucer-viking-alien-alien invasion,2008-04-24
66090,Eden Lake (2008),Horror|Thriller,Eden Lake,Eden Lake,25.884,beach-husband wife relationship-lake-camping-rottweiler-sadism-forest-revenge-survival-fear-couple-gang violence-teenage killer,2008-09-12
66097,Coraline (2009),Animation|Fantasy|Thriller,Coraline,Coraline,170.544,friendship-dream-based on novel or book-villain-eye-stuffed animal-stop motion-parallel world-button-new home-secret door-female villain-aftercreditsstinger-duringcreditsstinger-horror for children-talking cat-parallel universe-neil gaiman,2009-02-05
66171,Push (2009),Sci-Fi|Thriller,Paris June 2009,Paris June 2009,0.6,,2009-04-08
66198,"International, The (2009)",Drama|Thriller,The International,The International,11.638,duringcreditsstinger,2009-02-03
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,He's Just Not That Into You,He's Just Not That Into You,28.283,based on novel or book-baltimore usa-dating-relationship-break-up-duringcreditsstinger-online dating-dating woes-single woman,2009-02-06
66240,Dead Like Me: Life After Death (2009),Comedy|Fantasy,Dead Like Me: Life After Death,Dead Like Me: Life After Death,19.568,suicide-life and death-coma-afterlife,2009-02-17
66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi,Futurama: Into the Wild Green Yonder,Futurama: Into the Wild Green Yonder,11.191,saving the world-megaphone-feminism-future-wormhole-alien life-form-richard nixon-head in jar,2009-02-23
66310,Frontière(s) (2007),Drama|Horror|Thriller,Frontier(s),Frontier(s),13.919,nazi-chase-sadism-psychopath-fascism-bisexuality-exploitation-blood splatter-gore-mad scientist-beating-marijuana-dress-redneck-mercilessness-impalement-dinner-torture-corpse-execution-explosion-cruelty-cannibal-death-dismemberment-macabre-screaming-ruthlessness-bloodbath-mad family-new french extremism-cannibalism-video camera-desperation-sinister,2007-07-01
66320,"11th Hour, The (2007)",Documentary,The 11th Hour,The 11th Hour,10.005,climate change-greenhouse effect-hurricane-temperature drop-ice melting-destroy-climate-weather-natural disaster-global warming-polar bear-scientist-woman director,2007-08-17
66335,Afro Samurai: Resurrection (2009),Animation,Afro Samurai: Resurrection,Afro Samurai: Resurrection,15.808,japan-samurai-feudal japan-afro-descendants-afro hair style,2009-10-16
66371,Departures (Okuribito) (2008),Drama,Departures,Departures,12.79,coffin-octopus-cello-dying and death-funeral-musical-based on memoir or autobiography-odd job-yamagata,2008-09-13
66427,My Name Is Bruce (2007),Comedy|Horror,My Name Is Bruce,My Name Is Bruce,6.149,parody-parallel world-actor playing themself,2007-10-01
66509,Funny People (2009),Comedy|Drama,Funny People,Funny People,19.087,male friendship-comedian-cancer,2009-07-30
66511,Berlin Calling (2008),Comedy|Drama,Berlin Calling,Berlin Calling,7.594,drug abuse-techno-drugs-psychiatry,2008-10-01
66544,Nuremberg (2000),Drama|War,Mourlenioum 2000,Mourlenioum 2000,0.6,,2000-12-30
66665,Away We Go (2009),Comedy|Drama|Romance,Away We Go,Away We Go,11.521,interracial relationship-biracial-bedtime story-unmarried couple-medical illustrator-disguised voice-student protest-sonogram,2009-06-05
66744,"Divo, Il (2008)",Drama,Il Divo,Il Divo,7.97,italy-vatican-1970s-prime minister-biography-politics-mafia-italian history-1980s-1990s-state crimes-cosa nostra-domestic terrorism-pentito-repentant mobster,2008-05-28
66783,Friday the 13th (2009),Horror,Friday the 13th,Friday the 13th,36.08,new jersey-drowning-lake-villain-cabin-sadism-summer camp-woods-revenge-murder-stalking-serial killer-camp-slasher-summer-series of murders-1950s-teenager,1980-05-09
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,"The Good, the Bad, the Weird","The Good, the Bad, the Weird",16.07,gunslinger-gun-asian western-korean,2008-07-16
66798,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery,The Pink Panther 2,The Pink Panther 2,19.11,paris france-france-rome italy-detective-vatican-diamond-theft-clouseau-diamond theft,2009-02-06
66915,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical,Rock-A-Doodle,Rock-A-Doodle,15.333,cat-chicken-rooster-live action and animation,1991-08-02
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,Gary Moore: Avo Session 2008,Gary Moore: Avo Session 2008,0.6,,2008-11-13
66943,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller,The Cottage,The Cottage,7.05,countryside-ransom-hostage-cottage-farmer-deformed,2008-02-07
67087,"I Love You, Man (2009)",Comedy,"I Love You, Man","I Love You, Man",17.318,poker-bondage-fiancé-male friendship-marriage-gay interest-wedding reception-wedding-real estate agent-duringcreditsstinger-best man,2009-03-20
67168,Dance of the Dead (2008),Adventure|Comedy|Horror,Dance of the Dead,Dance of the Dead,7.925,cemetery-dance-loser-high school-zombie,2008-10-14
67186,"Haunting in Connecticut, The (2009)",Horror|Thriller,The Haunting in Connecticut,The Haunting in Connecticut,15.289,crematorium-hallucination-based on true story-haunting-occult-funeral home-mortuary-incinerator-cousin cousin relationship-told in flashback-reverend-funeral parlor-boy in peril-oncology ward-desecration-child cancer-rosary-isolated house-hide and seek-duringcreditsstinger-scientific experiment,2009-03-27
67193,Duplicity (2009),Crime|Romance|Thriller,Duplicity,Duplicity,13.556,spy-fbi-dubai-near east,2009-03-18
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,Knowing,Knowing,43.436,cataclysm-code-end of the world-time capsule-astrophysicist-grieving widower-lexington massachusetts-westford massachusetts-prediction-researcher-numbers-news,2009-03-19
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,90.341,journalist-island-rape-hacker-based on novel or book-nazi-journalism-investigation-punk rock-scandinavia-stockholm sweden-remake-antisocial personality disorder-disappearance-serial killer-hacking-sadist-bible quote-dead cat-millennium-based on movie-abuse-locked room mystery,2011-12-14
67267,Sunshine Cleaning (2008),Comedy|Drama,Sunshine Cleaning,Sunshine Cleaning,10.875,suicide-sibling relationship-single parent-cleaning lady-new mexico-family business -crime scene-woman director-cleaning service-cleaning-sister sister relationship,2008-01-18
67295,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy,Kung Fu Panda: Secrets of the Furious Five,Kung Fu Panda: Secrets of the Furious Five,30.006,martial arts-kung fu-panda-anthropomorphism-fighting-animal-warrior-short film,2008-11-08
